Timestamp,Milliseconds,X,Y,Z
9/3/2019 16:50,1001,0.34884885,2.4079416,1.1828387
9/3/2019 16:50,1010,0.4575057,2.3035457,-0.04647545
9/3/2019 16:50,1020,-0.1986966,1.2622508,-0.44435138
9/3/2019 16:50,1030,-0.7446441,0.5634378,-0.7293094
9/3/2019 16:50,1040,-0.96249056,-0.008076029,-0.91519785
9/3/2019 16:50,1050,-0.91934735,-0.6514952,-0.7745831
9/3/2019 16:50,1060,-0.558223,-0.16786554,0.1910783
9/3/2019 16:50,1071,-0.42559776,0.42814937,0.9974827
9/3/2019 16:50,1080,-0.44850093,0.545861,0.70240474
9/3/2019 16:50,1090,-0.16993448,0.15703982,-0.20413445
9/3/2019 16:50,1100,-0.04902709,0.09685243,-0.43050295
9/3/2019 16:50,1111,0.012758195,0.21403143,-0.1514039
9/3/2019 16:50,1120,0.028204516,0.1969872,-0.10186916
9/3/2019 16:50,1130,-0.022928132,-0.003814975,-0.53063774
9/3/2019 16:50,1140,-0.12838921,-0.036305513,-0.9391663
9/3/2019 16:50,1151,-0.16833659,-0.03524025,-1.029181
9/3/2019 16:50,1160,-0.2583514,0.025479771,-0.91945887
9/3/2019 16:50,1170,-0.3627472,0.15544192,-0.6270441
9/3/2019 16:50,1180,-0.36061668,0.1618335,-0.39641452
9/3/2019 16:50,1191,-0.27433032,0.04998083,-0.3340966
9/3/2019 16:50,1200,-0.23811135,-0.1721266,-0.40227348
9/3/2019 16:50,1210,-0.21307766,-0.32339406,-0.5135935
9/3/2019 16:50,1220,-0.11880186,-0.4198004,-0.6542083
9/3/2019 16:50,1231,-0.07619131,-0.39796248,-0.76446307
9/3/2019 16:50,1240,-0.17259765,-0.4688025,-0.7996168
9/3/2019 16:50,1250,-0.20082712,-0.44962776,-0.7783115
9/3/2019 16:50,1260,-0.22692607,-0.40115827,-0.7170589
9/3/2019 16:50,1270,-0.26687348,-0.21633504,-0.6515451
9/3/2019 16:50,1280,-0.26793873,-0.09223184,-0.64675146
9/3/2019 16:50,1291,-0.2972335,-0.010206556,-0.6696546
9/3/2019 16:50,1300,-0.25675347,-0.025120245,-0.6781767
9/3/2019 16:50,1310,-0.15395552,-0.058676045,-0.6962862
9/3/2019 16:50,1320,-0.10335553,-0.09329711,-0.7330378
9/3/2019 16:50,1330,-0.11400816,-0.26320663,-0.7681915
9/3/2019 16:50,1341,-0.18218502,-0.50608677,-0.78044206
9/3/2019 16:50,1350,-0.20242502,-0.46667197,-0.77777886
9/3/2019 16:50,1360,-0.21147975,-0.31540456,-0.7617999
9/3/2019 16:50,1370,-0.28924403,-0.35215613,-0.7468862
9/3/2019 16:50,1380,-0.32173458,-0.33298144,-0.739962
9/3/2019 16:50,1390,-0.29670084,-0.2972951,-0.705341
9/3/2019 16:50,1401,-0.26207978,-0.29569718,-0.67071986
9/3/2019 16:50,1410,-0.27113453,-0.2791856,-0.663263
9/3/2019 16:50,1420,-0.2876461,-0.1886382,-0.7074715
9/3/2019 16:50,1430,-0.27539557,-0.12312448,-0.7745831
9/3/2019 16:50,1440,-0.26421034,-0.10181922,-0.81559575
9/3/2019 16:50,1451,-0.27699348,-0.117798164,-0.80654097
9/3/2019 16:50,1460,-0.248764,-0.13484238,-0.7692568
9/3/2019 16:50,1470,-0.14277028,-0.21154135,-0.73729885
9/3/2019 16:50,1480,-0.08151763,-0.28557718,-0.7447557
9/3/2019 16:50,1490,-0.09536605,-0.43258354,-0.7665936
